DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND_NAME,LIFESTAGE,PREMIUM_CUSTOMER
2019-03-21,17,17211,14935,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-10-11,17,17257,14986,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-02,17,17297,15061,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-01-06,17,17306,15080,28,1,3.3,175,Thins,OLDER FAMILIES,Budget
2018-10-30,18,18033,15220,1,1,2.9,170,Smiths,OLDER FAMILIES,Budget
2019-01-14,18,18033,15221,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2019-06-06,18,18040,15230,47,1,4.4,170,Doritos,OLDER FAMILIES,Budget
2018-10-14,18,18172,15399,75,1,3.8,110,Cobs,OLDER FAMILIES,Budget
2018-10-25,18,18279,15527,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-12-23,18,18296,15546,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-05-02,18,18391,15667,29,2,6.0,175,French,OLDER FAMILIES,Budget
2018-07-19,18,18434,15711,77,1,4.4,170,Doritos,OLDER FAMILIES,Budget
2018-09-12,19,19053,15968,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-20,19,19053,15970,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-06,19,19057,15982,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-30,19,19057,15984,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-20,19,19096,16121,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-08-09,19,19150,16303,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-01-01,19,19150,16304,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-04-11,19,19150,16305,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-28,19,19157,16330,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-20,19,19158,16335,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-19,19,19185,16420,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-09-26,19,19218,16510,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-08-24,19,19346,16928,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-03-11,19,19346,16934,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-01,20,20078,17033,77,1,4.4,170,Doritos,OLDER FAMILIES,Budget
2019-04-19,20,20323,17307,77,1,4.4,170,Doritos,OLDER FAMILIES,Budget
2019-05-31,20,20337,17322,47,1,4.4,170,Doritos,OLDER FAMILIES,Budget
2018-11-05,20,20374,17360,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-03-28,20,20479,17496,16,1,5.7,330,Smiths,OLDER FAMILIES,Budget
2019-06-10,21,21006,17537,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-11-17,21,21079,17641,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-09-16,21,21084,17649,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-12-29,21,21215,17857,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-02-16,21,21279,17961,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-25,22,22047,18185,28,1,3.3,175,Thins,OLDER FAMILIES,Budget
2019-01-31,22,22120,18274,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-10-27,22,22434,18678,1,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-07-31,22,22442,18682,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2019-02-20,22,22462,18705,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-05-13,23,23052,19059,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-12-12,23,23060,19106,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-07-20,23,23083,19253,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-02-04,23,23083,19255,110,2,3.8,200,WW,OLDER FAMILIES,Budget
2018-11-26,23,23109,19394,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-12-24,23,23113,19418,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-08-31,23,23148,19616,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-06-10,23,23172,19752,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-06-28,23,23172,19753,1,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-12-23,23,23180,19804,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-06,23,23180,19807,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-01-06,23,23191,19860,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-02-02,23,23191,19861,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-02-06,23,23191,19862,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-11-15,23,23192,19870,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-05,23,23192,19874,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-09-17,23,23193,19881,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2019-01-16,23,23193,19885,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-07-29,23,23205,19957,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-04-15,23,23205,19962,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-08-02,23,23241,20178,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-02-18,24,24009,20314,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-08-11,24,24023,20407,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-28,24,24025,20427,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-12-16,24,24047,20535,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-02-13,24,24047,20536,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-13,24,24047,20537,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-09-25,24,24054,20569,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-11-07,24,24054,20573,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-19,24,24054,20577,29,2,6.0,175,French,OLDER FAMILIES,Budget
2018-08-30,24,24062,20622,1,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-12-29,24,24062,20625,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-01-09,24,24106,20861,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-03-16,24,24106,20863,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-01-25,24,24118,20941,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-09-28,24,24158,21192,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-25,24,24158,21193,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-26,24,24158,21199,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-07-03,24,24163,21218,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2019-02-28,24,24163,21221,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-03,24,24163,21225,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-07-11,24,24199,21419,110,2,3.8,200,WW,OLDER FAMILIES,Budget
2018-07-25,24,24199,21420,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-04-01,24,24199,21425,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-08-30,24,24216,21520,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-29,24,24216,21523,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-06-01,24,24216,21527,1,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-08-06,24,24219,21543,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-05-29,24,24223,21577,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-09-12,25,25002,21641,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-06,25,25002,21642,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-12,25,25011,21657,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-11-25,25,25017,21673,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-05-30,25,25039,21703,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-12-15,25,25042,21707,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-07-18,25,25146,21873,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-03-16,25,25146,21878,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-06-12,25,25146,21880,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-11-20,25,25182,21934,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-02-18,25,25196,21958,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2019-03-19,25,25196,21959,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-16,26,26018,22327,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-09-29,26,26056,22487,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-09-17,26,26066,22528,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-08-24,26,26069,22539,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-20,26,26069,22541,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-11-13,26,26116,22774,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-23,26,26134,22858,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-06-11,26,26134,22859,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-12-19,26,26137,22869,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2019-06-15,26,26137,22871,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-12,26,26159,22969,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-09-07,26,26159,22970,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-22,26,26159,22974,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-02-25,26,26159,22975,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-10-19,26,26171,23028,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2019-01-21,26,26204,23179,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-02-25,26,26204,23180,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-08-05,26,26212,23214,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-08-13,26,26212,23215,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-08-08,26,26237,23318,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-05-11,26,26254,23399,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-20,26,26287,23536,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-01-02,26,26287,23539,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2019-06-26,26,26287,23541,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-01-27,26,26290,23549,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-02-24,26,26290,23550,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-09-25,27,27041,23989,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-04-04,27,27041,23992,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-06-03,27,27131,24137,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-03,27,27213,24261,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-11-06,27,27240,24304,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-26,27,27380,24512,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-08-26,28,28008,24576,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-03-14,28,28017,24622,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-15,28,28017,24625,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-10-24,28,28019,24635,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-01,28,28041,24771,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-08-24,28,28041,24773,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-26,28,28082,25007,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2018-11-17,28,28098,25097,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2018-12-22,28,28098,25098,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-13,28,28098,25100,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-08-21,28,28103,25131,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-06-22,28,28103,25138,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-07-08,28,28109,25169,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-07-14,28,28109,25170,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-07-25,28,28114,25201,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-12-07,28,28114,25206,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-01-23,28,28114,25207,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-05-30,28,28114,25210,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-10-14,28,28121,25243,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-11-30,28,28121,25245,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-02-18,28,28145,25388,1,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-01-15,28,28213,25786,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2019-02-12,28,28213,25787,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-07-12,28,28221,25835,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-10-15,28,28221,25837,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-24,28,28221,25841,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-07,28,28228,25880,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-07-18,28,28228,25881,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-07,28,28228,25882,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-05-10,29,29000,25919,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-09-04,29,29015,25947,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-05-03,29,29084,26059,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-12-31,29,29170,26182,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-09-18,29,29232,26267,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-12-07,29,29248,26291,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-05-01,29,29248,26292,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-12-23,29,29345,26434,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-07-19,30,30000,26486,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-17,30,30011,26555,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-12-16,30,30011,26556,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-04-29,30,30011,26560,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-08-12,30,30018,26603,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-09-19,30,30018,26605,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-06-27,30,30018,26608,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-11-07,30,30033,26684,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-12-04,30,30033,26685,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-01-09,30,30033,26688,29,2,6.0,175,French,OLDER FAMILIES,Budget
2018-12-19,30,30040,26730,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-12-29,30,30050,26795,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-03-28,30,30050,26797,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-04-20,30,30050,26799,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-12-22,30,30054,26826,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-03-11,30,30054,26828,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-05-23,30,30059,26850,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-07-19,30,30096,27072,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-08-04,30,30096,27073,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2018-09-29,30,30098,27085,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-11-16,30,30098,27087,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-05-25,30,30101,27116,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-10-06,30,30106,27141,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-01-01,30,30109,27164,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-26,30,30119,27226,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-06,30,30139,27348,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-06-27,30,30139,27350,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2019-02-01,30,30150,27434,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-08-13,30,30152,27441,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-11-30,30,30152,27445,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2019-03-04,30,30152,27449,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-02-06,30,30154,27464,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-12-27,30,30158,27488,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-05-13,30,30158,27491,110,2,3.8,200,WW,OLDER FAMILIES,Budget
2019-02-17,30,30160,27504,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-12-06,30,30174,27589,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-09-14,30,30199,27731,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-02-11,30,30199,27736,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-06-20,30,30199,27739,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-08-22,30,30209,27798,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-08-30,30,30209,27799,27,2,3.8,200,WW,OLDER FAMILIES,Budget
2019-01-19,32,32002,27997,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-03-11,32,32002,27999,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-20,32,32007,28015,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-01-31,32,32018,28085,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-07-21,32,32027,28132,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-08-11,32,32027,28133,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-03-06,32,32043,28246,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-12-14,32,32046,28264,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-30,32,32046,28267,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-04-01,32,32046,28268,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-30,32,32088,28544,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-06-08,32,32102,28640,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-12-17,32,32107,28661,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-03-22,32,32150,28917,29,2,6.0,175,French,OLDER FAMILIES,Budget
2018-07-21,32,32156,28947,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-02-22,32,32156,28953,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-08,32,32177,29079,1,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-10-29,32,32192,29189,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-01-26,32,32194,29202,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-04-03,32,32195,29205,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-23,32,32195,29206,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-09-06,32,32230,29401,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-21,32,32230,29405,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-08-26,33,33025,29592,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-08-30,33,33025,29593,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-11-27,33,33025,29594,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-12-14,33,33025,29595,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-08-12,33,33046,29716,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-08-24,33,33064,29825,110,2,3.8,200,WW,OLDER FAMILIES,Budget
2018-09-29,33,33064,29826,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-06,33,33064,29831,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-03-11,33,33064,29832,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-06-08,33,33064,29834,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-10-15,33,33074,29906,8,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-10-19,33,33074,29907,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-09-24,33,33096,30040,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-05-29,33,33096,30043,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-11-05,33,33125,30238,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-05-25,33,33125,30245,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-01-27,33,33156,30446,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-11-18,33,33164,30499,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-22,33,33164,30502,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-01-18,33,33165,30508,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-06-16,33,33165,30513,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-08-03,33,33173,30556,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-06-20,33,33186,30628,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-07-29,33,33227,30896,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-02-06,33,33227,30898,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-04-26,33,33227,30900,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-09-12,33,33246,31002,16,2,11.4,330,Smiths,OLDER FAMILIES,Budget
2018-07-13,33,33248,31011,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-01,33,33248,31017,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-03-18,33,33248,31018,29,2,6.0,175,French,OLDER FAMILIES,Budget
2018-10-12,34,34005,31076,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-12-07,34,34079,31185,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-12-10,34,34184,31341,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-08-12,34,34240,31417,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-28,34,34320,31524,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-23,35,35379,31918,16,1,5.7,330,Smiths,OLDER FAMILIES,Budget
2019-05-22,35,35379,31920,16,1,5.7,330,Smiths,OLDER FAMILIES,Budget
2018-09-17,35,35418,31960,28,1,3.3,175,Thins,OLDER FAMILIES,Budget
2019-06-08,36,36070,32305,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-09-25,36,36106,32442,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-03-06,36,36158,32626,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-04-17,36,36158,32627,33,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-06-29,36,36246,32984,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-17,36,36294,33154,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-01-24,36,36299,33179,75,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-07-01,36,36345,33368,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-02-21,37,37030,33492,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-25,37,37205,33756,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-22,37,37228,33777,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-28,37,37337,33934,30,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2018-11-02,38,38107,34142,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-03-29,38,38268,34317,27,1,1.9,200,WW,OLDER FAMILIES,Budget
2019-02-06,38,38349,34401,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-12-17,39,39035,34822,29,2,6.0,175,French,OLDER FAMILIES,Budget
2019-03-12,39,39035,34827,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-12-29,39,39044,34880,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-07-02,39,39051,34923,44,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-12-31,39,39051,34926,110,2,3.8,200,WW,OLDER FAMILIES,Budget
2019-03-23,39,39051,34927,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-09-28,39,39057,34961,29,2,6.0,175,French,OLDER FAMILIES,Budget
2018-11-24,39,39057,34965,100,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2019-04-24,39,39057,34969,21,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-07-02,39,39071,35053,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-04-08,39,39099,35219,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-01,39,39099,35221,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-02-22,39,39111,35284,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-05-07,39,39111,35288,22,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-11-21,39,39165,35628,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2019-02-24,39,39183,35747,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2019-01-29,39,39224,36004,2,2,7.6,110,Cobs,OLDER FAMILIES,Budget
2018-10-16,39,39225,36009,96,2,3.8,160,WW,OLDER FAMILIES,Budget
2018-09-29,39,39227,36026,40,2,6.6,175,Thins,OLDER FAMILIES,Budget
2018-10-21,39,39227,36027,77,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-02-03,39,39227,36032,47,2,8.8,170,Doritos,OLDER FAMILIES,Budget
2019-05-24,39,39227,36034,28,2,6.6,175,Thins,OLDER FAMILIES,Budget
2019-06-02,39,39235,36077,61,2,5.8,170,Smiths,OLDER FAMILIES,Budget
2018-12-05,39,39236,36080,29,2,6.0,175,French,OLDER FAMILIES,Budget
2018-12-14,39,39236,36081,78,2,6.6,175,Thins,OLDER FAMILIES,Budget
